JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL
1075,198470,6,7,7,2128,2150,0.275700935000000,6
357,198471,7,7,7,521,712,0.093457944000000,7
462,198472,5,6,7,721,924,0.018691589000000,5
443,198473,7,6,7,715,885,0.032710280000000,6
909,198474,4,6,7,1732,1814,0.135514019000000,4
331,198475,7,7,7,519,660,0.046728972000000,7
357,198476,5,7,7,521,712,0.093457944000000,5
357,198477,5,6,7,521,712,0.093457944000000,5
355,198478,6,5,7,519,708,0.079439252000000,5
357,198479,6,7,7,521,712,0.093457944000000,6
357,198480,6,7,7,521,712,0.093457944000000,6
462,198481,6,8,7,721,924,0.018691589000000,6
331,198482,6,7,7,519,660,0.046728972000000,6
462,198483,5,8,7,721,924,0.018691589000000,5
588,198484,7,7,7,674,1176,0.163551402000000,7
591,198485,5,7,7,677,1181,0.443925234000000,5
591,198486,7,7,7,677,1181,0.443925234000000,7
588,198487,6,7,7,674,1176,0.163551402000000,6
588,198488,4,6,7,674,1176,0.163551402000000,4
588,198489,6,8,7,674,1176,0.163551402000000,6
624,198490,5,6,7,1242,1248,0.182242991000000,5
639,198491,7,7,7,1248,1274,0.121495327000000,7
358,198493,7,6,7,674,715,0.102803738000000,6
354,198494,7,6,7,660,708,0.023364486000000,6
72,198495,5,7,7,133,139,0.000000000000000,5
462,198496,7,7,7,721,924,0.018691589000000,7
354,198497,5,7,7,660,708,0.023364486000000,5
358,198498,7,6,7,674,715,0.102803738000000,6
361,198499,5,7,7,715,721,0.056074766000000,5
363,198500,5,8,7,712,721,0.140186916000000,5
369,198501,5,7,7,712,738,0.042056075000000,5
357,198502,6,8,7,521,712,0.093457944000000,6
369,198503,6,7,7,712,738,0.042056075000000,6
239,198504,7,7,7,477,478,0.149532710000000,7
239,198505,7,6,7,477,478,0.149532710000000,6
517,198507,6,8,7,936,1032,0.308411215000000,6
369,198508,5,7,7,712,738,0.042056075000000,5
239,198509,7,6,7,477,478,0.149532710000000,6
358,198510,6,7,6,674,715,0.102803738000000,6
941,198511,5,8,7,1829,1867,0.060747664000000,5
941,198512,5,7,7,1829,1867,0.060747664000000,5
940,198513,6,7,6,1827,1864,0.205607477000000,6
940,198514,6,8,7,1827,1864,0.205607477000000,6
261,198515,7,7,7,519,521,0.144859813000000,7
917,198516,5,7,6,1814,1829,0.200934579000000,5
917,198517,5,7,7,1814,1829,0.200934579000000,5
909,198518,5,5,7,1732,1814,0.135514019000000,5
255,198519,6,8,7,507,510,0.186915888000000,6
328,198520,6,7,7,507,655,0.130841121000000,6
254,198521,7,7,7,507,508,0.000000000000000,7
355,198522,7,6,7,519,708,0.079439252000000,6
258,198523,7,7,7,348,510,0.112149533000000,7
331,198524,7,7,7,519,660,0.046728972000000,7
940,198525,5,8,7,1827,1864,0.205607477000000,5
940,198526,6,6,7,1827,1864,0.205607477000000,6
941,198527,7,7,7,1829,1867,0.060747664000000,7
941,198528,5,7,6,1829,1867,0.060747664000000,5
331,198529,6,7,7,519,660,0.046728972000000,6
331,198530,7,7,7,519,660,0.046728972000000,7
331,198531,7,8,7,519,660,0.046728972000000,7
331,198532,6,8,7,519,660,0.046728972000000,6
264,198533,7,7,7,362,521,0.257009346000000,7
328,198534,7,7,7,507,655,0.130841121000000,7
331,198535,7,7,7,519,660,0.046728972000000,7
331,198536,7,8,6,519,660,0.046728972000000,6
328,198537,6,8,7,507,655,0.130841121000000,6
331,198538,7,7,6,519,660,0.046728972000000,6
328,198539,4,8,7,507,655,0.130841121000000,4
264,198540,7,6,7,362,521,0.257009346000000,6
264,198541,4,6,7,362,521,0.257009346000000,4
258,198542,5,7,7,348,510,0.112149533000000,5
232,198543,6,6,7,463,464,0.149532710000000,6
258,198544,7,7,7,348,510,0.112149533000000,7
258,198545,7,7,7,348,510,0.112149533000000,7
264,198546,5,7,7,362,521,0.257009346000000,5
258,198548,6,6,7,348,510,0.112149533000000,6
264,198549,6,7,7,362,521,0.257009346000000,6
264,198551,7,6,7,362,521,0.257009346000000,6
258,198552,7,7,7,348,510,0.112149533000000,7
264,198553,7,8,7,362,521,0.257009346000000,7
264,198554,7,6,7,362,521,0.257009346000000,6
264,198555,5,8,7,362,521,0.257009346000000,5
258,198556,7,7,7,348,510,0.112149533000000,7
264,198557,7,6,6,362,521,0.257009346000000,6
588,198558,2,6,7,674,1176,0.163551402000000,2
264,198559,7,6,6,362,521,0.257009346000000,6
264,198560,5,7,7,362,521,0.257009346000000,5
172,198561,6,6,7,149,340,0.177570093000000,6
177,198562,7,6,7,340,354,0.177570093000000,6
264,198563,6,6,7,362,521,0.257009346000000,6
264,198564,6,6,7,362,521,0.257009346000000,6
264,198565,7,6,7,362,521,0.257009346000000,6
258,198566,7,7,7,348,510,0.112149533000000,7
264,198567,4,8,7,362,521,0.257009346000000,4
264,198568,5,8,7,362,521,0.257009346000000,5
264,198569,6,6,7,362,521,0.257009346000000,6
258,198570,6,7,7,348,510,0.112149533000000,6
264,198571,5,7,7,362,521,0.257009346000000,5
264,198572,7,6,7,362,521,0.257009346000000,6
328,198573,7,7,7,507,655,0.130841121000000,7
331,198574,6,7,7,519,660,0.046728972000000,6
331,198575,6,8,7,519,660,0.046728972000000,6
591,198576,6,7,7,677,1181,0.443925234000000,6
781,198577,7,7,7,1465,1561,0.359813084000000,7
779,198578,7,7,7,1462,1558,0.327102804000000,7
829,198579,7,7,6,1558,1658,0.317757009000000,6
831,198580,7,7,7,1561,1661,0.369158879000000,7
829,198581,5,7,7,1558,1658,0.317757009000000,5
591,198582,6,7,7,677,1181,0.443925234000000,6
264,198583,7,6,7,362,521,0.257009346000000,6
258,198584,6,7,7,348,510,0.112149533000000,6
735,198585,7,8,7,1462,1465,0.037383178000000,7
328,198588,7,7,7,507,655,0.130841121000000,7
331,198589,7,7,7,519,660,0.046728972000000,7
722,198590,4,7,7,1265,1442,0.247663551000000,4
722,198591,7,8,7,1265,1442,0.247663551000000,7
722,198592,6,7,6,1265,1442,0.247663551000000,6
721,198593,7,7,7,1437,1442,0.177570093000000,7
172,198594,5,7,7,149,340,0.177570093000000,5
166,198595,7,7,7,331,332,0.177570093000000,7
170,198596,5,7,7,332,340,0.121495327000000,5
237,198597,5,8,7,354,470,0.191588785000000,5
517,198598,7,8,7,936,1032,0.308411215000000,7
612,198599,7,7,7,1181,1223,0.364485981000000,7
617,198600,5,8,7,1216,1232,0.364485981000000,5
599,198601,6,7,7,1188,1197,0.037383178000000,6
917,198603,N,N,N,1814,1829,0.200934579000000,0
941,198604,N,N,N,1829,1867,0.060747664000000,0
941,198605,7,7,7,1829,1867,0.060747664000000,7
941,198606,6,8,7,1829,1867,0.060747664000000,6
588,198608,7,7,7,674,1176,0.163551402000000,7
591,198609,5,7,7,677,1181,0.443925234000000,5
591,198610,6,6,7,677,1181,0.443925234000000,6
588,198611,6,6,7,674,1176,0.163551402000000,6
591,198612,5,7,7,677,1181,0.443925234000000,5
588,198613,6,7,7,674,1176,0.163551402000000,6
591,198614,7,7,7,677,1181,0.443925234000000,7
588,198615,7,6,7,674,1176,0.163551402000000,6
588,198616,6,7,6,674,1176,0.163551402000000,6
588,198617,7,7,7,674,1176,0.163551402000000,7
590,198618,7,5,7,1068,1176,0.158878505000000,5
779,198619,7,7,7,1462,1558,0.327102804000000,7
781,198620,6,6,7,1465,1561,0.359813084000000,6
779,198621,7,7,7,1462,1558,0.327102804000000,7
781,198622,5,6,7,1465,1561,0.359813084000000,5
779,198623,6,7,7,1462,1558,0.327102804000000,6
831,198624,5,7,7,1561,1661,0.369158879000000,5
785,198625,7,7,7,1558,1570,0.000000000000000,7
331,198626,6,7,7,519,660,0.046728972000000,6
328,198627,7,7,7,507,655,0.130841121000000,7
328,198628,6,7,7,507,655,0.130841121000000,6
328,198630,7,7,7,507,655,0.130841121000000,7
331,198631,7,7,7,519,660,0.046728972000000,7
328,198632,5,7,7,507,655,0.130841121000000,5
331,198633,6,7,7,519,660,0.046728972000000,6
331,198634,7,7,7,519,660,0.046728972000000,7
331,198635,7,7,7,519,660,0.046728972000000,7
358,198636,7,7,7,674,715,0.102803738000000,7
354,198637,7,6,7,660,708,0.023364486000000,6
829,198639,6,7,6,1558,1658,0.317757009000000,6
354,198640,7,7,7,660,708,0.023364486000000,7
591,198641,7,7,7,677,1181,0.443925234000000,7
591,198642,7,7,7,677,1181,0.443925234000000,7
358,198643,7,7,7,674,715,0.102803738000000,7
358,198644,7,6,7,674,715,0.102803738000000,6
354,198645,7,7,7,660,708,0.023364486000000,7
358,198646,7,6,7,674,715,0.102803738000000,6
462,198647,6,7,7,721,924,0.018691589000000,6
588,198648,6,7,7,674,1176,0.163551402000000,6
337,198650,7,7,7,660,674,0.112149533000000,7
312,198651,6,8,7,556,623,0.000000000000000,6
373,198652,6,8,6,566,744,0.079439252000000,6
373,198653,6,8,7,566,744,0.079439252000000,6
373,198654,7,6,7,566,744,0.079439252000000,6
373,198655,6,7,7,566,744,0.079439252000000,6
373,198656,6,6,7,566,744,0.079439252000000,6
373,198657,7,6,6,566,744,0.079439252000000,6
941,198658,6,7,7,1829,1867,0.060747664000000,6
462,198659,7,7,7,721,924,0.018691589000000,7
515,198660,7,7,7,939,1029,0.242990654000000,7
517,198661,7,7,7,936,1032,0.308411215000000,7
515,198662,6,7,7,939,1029,0.242990654000000,6
469,198663,6,6,7,755,936,0.037383178000000,6
469,198664,6,8,7,755,936,0.037383178000000,6
463,198665,6,7,7,747,924,0.112149533000000,6
469,198666,7,6,7,755,936,0.037383178000000,6
515,198667,7,7,7,939,1029,0.242990654000000,7
517,198668,7,7,7,936,1032,0.308411215000000,7
536,198669,6,7,7,939,1072,0.228971963000000,6
536,198670,6,7,7,939,1072,0.228971963000000,6
537,198672,5,6,7,1029,1072,0.060747664000000,5
541,198673,5,6,7,1072,1076,0.037383178000000,5
343,198674,6,8,6,677,686,0.000000000000000,6
326,198675,7,8,7,651,652,0.196261682000000,7
537,198676,5,8,7,1029,1072,0.060747664000000,5
537,198677,7,8,7,1029,1072,0.060747664000000,7
370,198679,7,6,6,738,740,0.000000000000000,6
417,198680,5,6,6,744,834,0.126168224000000,5
373,198681,7,7,7,566,744,0.079439252000000,7
380,198682,4,7,6,744,755,0.191588785000000,4
429,198683,4,7,6,755,850,0.042056075000000,4
373,198684,7,7,7,566,744,0.079439252000000,7
372,198685,6,7,6,738,744,0.042056075000000,6
463,198687,7,7,7,747,924,0.112149533000000,7
237,198688,5,7,7,354,470,0.191588785000000,5
170,198689,7,7,7,332,340,0.121495327000000,7
237,198690,7,8,7,354,470,0.191588785000000,7
234,198691,7,8,7,362,464,0.163551402000000,7
533,198692,6,7,6,1064,1065,0.000000000000000,6
533,198693,7,7,6,1064,1065,0.000000000000000,6
538,198694,6,8,7,1064,1076,0.056074766000000,6
538,198695,7,8,7,1064,1076,0.056074766000000,7
533,198696,7,8,7,1064,1065,0.000000000000000,7
543,198697,6,8,7,1035,1084,0.014018692000000,6
537,198698,7,8,7,1029,1072,0.060747664000000,7
417,198699,7,8,7,744,834,0.126168224000000,7
600,198700,6,7,7,1088,1197,0.303738318000000,6
607,198701,6,7,7,1084,1211,0.140186916000000,6
607,198702,7,7,7,1084,1211,0.140186916000000,7
600,198703,7,7,7,1088,1197,0.303738318000000,7
607,198704,7,8,6,1084,1211,0.140186916000000,6
941,198706,6,7,7,1829,1867,0.060747664000000,6
535,198708,6,8,7,1068,1069,0.000000000000000,6
535,198709,6,8,6,1068,1069,0.000000000000000,6
617,198710,7,6,6,1216,1232,0.364485981000000,6
614,198711,7,6,6,1204,1223,0.074766355000000,6
607,198712,7,8,6,1084,1211,0.140186916000000,6
600,198713,6,8,6,1088,1197,0.303738318000000,6
607,198714,7,8,6,1084,1211,0.140186916000000,6
600,198715,7,7,6,1088,1197,0.303738318000000,6
607,198716,6,8,7,1084,1211,0.140186916000000,6
607,198717,7,6,7,1084,1211,0.140186916000000,6
600,198718,7,6,7,1088,1197,0.303738318000000,6
219,198721,5,7,7,333,437,0.000000000000000,5
264,198722,7,7,7,362,521,0.257009346000000,7
219,198723,7,7,7,333,437,0.000000000000000,7
517,198724,5,8,7,936,1032,0.308411215000000,5
234,198726,6,8,7,362,464,0.163551402000000,6
1086,198727,5,8,7,2098,2168,0.163551402000000,5
1086,198728,7,8,7,2098,2168,0.163551402000000,7
1086,198729,7,8,7,2098,2168,0.163551402000000,7
1082,198730,7,8,7,2104,2160,0.233644860000000,7
1095,198731,7,7,7,2168,2185,0.205607477000000,7
1111,198732,7,8,7,2168,2219,0.098130841000000,7
1049,198734,7,8,7,1896,2098,0.228971963000000,7
1052,198735,6,8,7,1888,2104,0.168224299000000,6
1052,198736,6,8,7,1888,2104,0.168224299000000,6
1049,198737,6,8,7,1896,2098,0.228971963000000,6
950,198738,6,8,7,1735,1896,0.154205607000000,6
1049,198739,7,8,7,1896,2098,0.228971963000000,7
1052,198740,7,8,7,1888,2104,0.168224299000000,7
1111,198741,5,8,7,2168,2219,0.098130841000000,5
1108,198742,5,8,7,2160,2213,0.149532710000000,5
1113,198743,7,8,7,2219,2225,0.000000000000000,7
1126,198744,6,8,7,2219,2252,0.214953271000000,6
1157,198745,6,8,7,2213,2314,0.242990654000000,6
1126,198746,7,8,7,2219,2252,0.214953271000000,7
264,198748,6,8,7,362,521,0.257009346000000,6
354,198749,7,7,7,660,708,0.023364486000000,7
374,198751,6,7,7,721,747,0.224299065000000,6
543,198752,6,8,6,1035,1084,0.014018692000000,6
537,198753,6,8,6,1029,1072,0.060747664000000,6
541,198754,6,8,6,1072,1076,0.037383178000000,6
523,198756,7,7,6,1032,1042,0.163551402000000,6
1049,198758,N,N,N,1896,2098,0.228971963000000,0
1126,198759,7,7,7,2219,2252,0.214953271000000,7
1157,198760,7,7,7,2213,2314,0.242990654000000,7
219,198761,6,8,7,333,437,0.000000000000000,6
1046,198762,6,8,7,2086,2092,0.275700935000000,6
538,198764,7,7,7,1064,1076,0.056074766000000,7
544,198765,6,7,7,1068,1088,0.032710280000000,6
521,198766,6,8,7,850,1042,0.238317757000000,6
530,198767,6,8,7,1048,1058,0.205607477000000,6
1108,198768,N,N,N,2160,2213,0.149532710000000,0
527,198769,6,8,7,1042,1052,0.294392523000000,6
462,198770,7,8,7,721,924,0.018691589000000,7
640,198772,6,8,7,1265,1280,0.238317757000000,6
637,198773,7,8,7,1272,1274,0.168224299000000,7
719,198774,7,8,7,1259,1437,0.415887850000000,7
640,198775,7,8,7,1265,1280,0.238317757000000,7
637,198776,7,8,7,1272,1274,0.168224299000000,7
654,198777,7,8,6,1274,1308,0.172897196000000,6
654,198778,6,7,6,1274,1308,0.172897196000000,6
670,198779,6,8,7,1339,1340,0.369158879000000,6
670,198780,7,8,6,1339,1340,0.369158879000000,6
1075,198781,N,N,N,2128,2150,0.275700935000000,0
1030,198782,6,7,7,2021,2059,0.280373832000000,6
630,198783,7,8,7,1259,1260,0.000000000000000,7
1095,198784,5,7,7,2168,2185,0.205607477000000,5
941,198785,6,8,7,1829,1867,0.060747664000000,6
917,198786,7,8,6,1814,1829,0.200934579000000,6
640,198788,6,7,7,1265,1280,0.238317757000000,6
640,198789,7,7,7,1265,1280,0.238317757000000,7
602,198790,7,8,7,1188,1204,0.242990654000000,7
607,198791,7,8,7,1084,1211,0.140186916000000,7
688,198792,6,7,7,1339,1372,0.266355140000000,6
670,198793,5,8,7,1339,1340,0.369158879000000,5
657,198794,5,8,7,1313,1314,0.172897196000000,5
686,198795,7,8,7,1292,1372,0.369158879000000,7
654,198796,7,8,7,1274,1308,0.172897196000000,7
686,198797,7,8,7,1292,1372,0.369158879000000,7
686,198798,7,8,7,1292,1372,0.369158879000000,7
656,198799,7,8,7,1308,1312,0.172897196000000,7
656,198800,7,8,7,1308,1312,0.172897196000000,7
656,198801,6,8,7,1308,1312,0.172897196000000,6
686,198802,7,8,7,1292,1372,0.369158879000000,7
688,198803,7,8,7,1339,1372,0.266355140000000,7
684,198804,7,8,7,1313,1366,0.238317757000000,7
688,198805,7,8,7,1339,1372,0.266355140000000,7
684,198806,7,8,7,1313,1366,0.238317757000000,7
688,198807,7,8,7,1339,1372,0.266355140000000,7
684,198808,7,8,7,1313,1366,0.238317757000000,7
1064,198810,7,7,7,2092,2128,0.275700935000000,7
1064,198811,N,N,N,2092,2128,0.275700935000000,0
1064,198812,7,8,7,2092,2128,0.275700935000000,7
174,198815,7,5,6,347,348,0.121495327000000,5
726,198819,4,6,7,1280,1450,0.163551402000000,4
599,198827,5,7,7,1188,1197,0.037383178000000,5
930,198835,4,7,7,1748,1859,0.177570093000000,4
166,198838,4,8,7,331,332,0.177570093000000,4
689,198839,6,7,7,1192,1378,0.000000000000000,6
689,198840,4,4,4,1192,1378,0.000000000000000,4
689,198841,6,6,6,1192,1378,0.000000000000000,6
774,198843,4,7,6,1486,1547,0.252336449000000,4
532,198847,7,7,7,885,1064,0.088785047000000,7
588,198848,7,7,7,674,1176,0.163551402000000,7
1086,198854,5,7,6,2098,2168,0.163551402000000,5
1022,198855,N,N,N,2040,2044,0.000000000000000,0
469,198862,N,N,N,755,936,0.037383178000000,0
902,198864,N,N,N,1778,1804,0.210280374000000,0
590,198865,7,7,7,1068,1176,0.158878505000000,7
590,198866,N,N,N,1068,1176,0.158878505000000,0
532,198867,N,N,N,885,1064,0.088785047000000,0
724,198872,7,7,5,1437,1447,0.112149533000000,5
765,198874,N,N,N,1482,1530,0.098130841000000,0
742,198887,N,N,N,1454,1482,0.182242991000000,0
926,198899,5,7,7,1835,1852,0.000000000000000,5
1077,198905,7,7,7,2150,2153,0.000000000000000,7
1051,198906,N,N,N,2056,2098,0.252336449000000,0
742,198926,N,N,N,1454,1482,0.182242991000000,0
1125,198928,7,7,8,2235,2250,0.000000000000000,7
776,198944,6,7,7,1536,1552,0.000000000000000,6
1077,198946,7,8,7,2150,2153,0.000000000000000,7
639,198948,6,7,7,1248,1274,0.121495327000000,6
689,198968,7,8,7,1192,1378,0.000000000000000,7
940,198969,N,N,N,1827,1864,0.205607477000000,0
926,198980,N,N,N,1835,1852,0.000000000000000,0
740,198984,7,7,7,1460,1480,0.000000000000000,7
1100,198988,N,N,N,2150,2200,0.200934579000000,0
1142,199016,6,7,6,2175,2280,0.331775701000000,6
3892,199017,7,7,7,7731,7783,0.000000000000000,7
4734,199018,5,8,5,9439,9467,0.242990654000000,5
4734,199019,N,N,N,9439,9467,0.242990654000000,0
4215,199020,3,7,6,8368,8428,0.140186916000000,3
2479,199021,7,8,7,4585,4957,0.224299065000000,7
3970,199022,7,7,7,7910,7940,0.214953271000000,7
3007,199024,6,6,6,5984,5988,0.042056075000000,6
3006,199025,6,6,7,5976,5979,0.098130841000000,6
3006,199026,6,6,6,5976,5979,0.098130841000000,6
3327,199027,7,8,7,6602,6654,0.261682243000000,7
3321,199028,7,8,7,6594,6642,0.200934579000000,7
3321,199029,7,8,7,6594,6642,0.200934579000000,7
2960,199030,6,6,7,5877,5892,0.116822430000000,6
3006,199031,6,7,6,5976,5979,0.098130841000000,6
3007,199032,7,8,7,5984,5988,0.042056075000000,7
3970,199033,6,7,6,7910,7940,0.214953271000000,6
3970,199034,6,6,6,7910,7940,0.214953271000000,6
3970,199035,N,N,N,7910,7940,0.214953271000000,0
3007,199036,7,7,7,5984,5988,0.042056075000000,7
3006,199037,7,7,7,5976,5979,0.098130841000000,7
3007,199038,7,7,7,5984,5988,0.042056075000000,7
3006,199039,5,7,6,5976,5979,0.098130841000000,5
3220,199041,6,6,7,6370,6431,0.210280374000000,6
3006,199043,N,N,N,5976,5979,0.098130841000000,0
3121,199044,6,7,7,5981,6236,0.032710280000000,6
3116,199045,6,8,7,5973,6228,0.242990654000000,6
3116,199046,5,7,6,5973,6228,0.242990654000000,5
3121,199047,4,7,7,5981,6236,0.032710280000000,4
3116,199048,5,7,6,5973,6228,0.242990654000000,5
3121,199049,5,8,6,5981,6236,0.032710280000000,5
3116,199050,5,8,6,5973,6228,0.242990654000000,5
3121,199051,6,8,6,5981,6236,0.032710280000000,6
3116,199052,5,7,7,5973,6228,0.242990654000000,5
3116,199053,7,7,7,5973,6228,0.242990654000000,7
3116,199054,6,7,7,5973,6228,0.242990654000000,6
3112,199055,7,7,6,6174,6224,0.280373832000000,6
3007,199056,6,6,6,5984,5988,0.042056075000000,6
3006,199057,6,6,6,5976,5979,0.098130841000000,6
3006,199058,5,5,7,5976,5979,0.098130841000000,5
2949,199059,6,6,7,5869,5891,0.163551402000000,6
2990,199060,6,7,7,5891,5979,0.098130841000000,6
2990,199061,7,7,7,5891,5979,0.098130841000000,7
2996,199062,6,8,7,5892,5988,0.126168224000000,6
2990,199063,6,7,7,5891,5979,0.098130841000000,6
3007,199064,6,6,7,5984,5988,0.042056075000000,6
2990,199065,6,7,7,5891,5979,0.098130841000000,6
2990,199066,6,7,7,5891,5979,0.098130841000000,6
4224,199067,5,8,7,7723,8444,0.228971963000000,5
3269,199068,5,7,7,6434,6537,0.107476636000000,5
3325,199069,5,7,7,6554,6648,0.135514019000000,5
3624,199070,7,6,7,6797,7246,0.168224299000000,6
3624,199071,6,6,7,6797,7246,0.168224299000000,6
3626,199072,6,6,7,6664,7250,0.205607477000000,6
3269,199073,5,6,7,6434,6537,0.107476636000000,5
3277,199074,7,6,7,6541,6554,0.116822430000000,6
4330,199075,N,N,N,8428,8660,0.000000000000000,0
3624,199076,7,7,7,6797,7246,0.168224299000000,7
3626,199077,7,6,7,6664,7250,0.205607477000000,6
3624,199078,7,6,7,6797,7246,0.168224299000000,6
2935,199079,7,6,7,5149,5869,0.228971963000000,6
2935,199080,6,6,7,5149,5869,0.228971963000000,6
2933,199081,5,4,7,5148,5866,0.238317757000000,4
2933,199082,6,5,7,5148,5866,0.238317757000000,5
3006,199083,5,8,7,5976,5979,0.098130841000000,5
3624,199084,7,7,7,6797,7246,0.168224299000000,7
3626,199085,7,7,7,6664,7250,0.205607477000000,7
3624,199086,6,6,7,6797,7246,0.168224299000000,6
3006,199087,6,7,7,5976,5979,0.098130841000000,6
3116,199088,5,8,7,5973,6228,0.242990654000000,5
3007,199090,6,7,7,5984,5988,0.042056075000000,6
3116,199091,7,8,6,5973,6228,0.242990654000000,6
3971,199092,7,6,7,7719,7940,0.121495327000000,6
4220,199095,7,7,7,7719,8435,0.154205607000000,7
3321,199098,7,8,7,6594,6642,0.200934579000000,7
3327,199099,6,7,7,6602,6654,0.261682243000000,6
3321,199100,7,8,7,6594,6642,0.200934579000000,7
3321,199101,7,8,7,6594,6642,0.200934579000000,7
4220,199102,6,7,7,7719,8435,0.154205607000000,6
4224,199103,6,7,7,7723,8444,0.228971963000000,6
4224,199104,6,6,6,7723,8444,0.228971963000000,6
4224,199105,6,7,6,7723,8444,0.228971963000000,6
3321,199106,7,8,7,6594,6642,0.200934579000000,7
3303,199107,7,8,7,6530,6595,0.294392523000000,7
3303,199108,7,8,7,6530,6595,0.294392523000000,7
3303,199109,6,8,6,6530,6595,0.294392523000000,6
3303,199110,N,N,N,6530,6595,0.294392523000000,0
3303,199111,7,8,7,6530,6595,0.294392523000000,7
3303,199112,6,7,7,6530,6595,0.294392523000000,6
3306,199113,7,8,7,6534,6600,0.289719626000000,7
3303,199114,6,8,7,6530,6595,0.294392523000000,6
3306,199115,7,8,7,6534,6600,0.289719626000000,7
3303,199116,7,8,7,6530,6595,0.294392523000000,7
3327,199117,7,8,7,6602,6654,0.261682243000000,7
3321,199118,7,7,7,6594,6642,0.200934579000000,7
2661,199119,7,7,7,5240,5322,0.144859813000000,7
2671,199120,7,7,7,5229,5328,0.219626168000000,7
3320,199121,7,5,6,6554,6636,0.205607477000000,5
