XCoord,YCoord,START_NODE,END_NODE,EDGE
-118.35874600,34.58414000,8612,8636,4318
-118.35874600,34.58414000,8612,8662,4332
-118.45400600,34.58507600,8614,8300,4307
-118.45400600,34.58507600,8614,8615,4308
-118.45400600,34.58507600,8614,8618,4309
-118.45397900,34.58498000,8615,8614,4308
-118.45346000,34.58714700,8618,8614,4309
-118.14748300,34.58715400,8619,8620,4310
-118.14748300,34.58715400,8619,8621,4311
-118.15151000,34.58714000,8620,8619,4310
-118.13855900,34.58347300,8621,8619,4311
-118.04078300,34.59460300,8624,8588,4312
-118.25861400,34.60794600,8625,8626,4313
-118.15152800,34.58714000,8626,8625,4313
-120.05511700,34.61043300,8628,8268,4314
-120.05511700,34.61043300,8628,8630,4317
-120.05511700,34.61043300,8628,8668,4334
-120.18633200,34.61065200,8629,8630,4315
-120.18633200,34.61065200,8629,8630,4316
-120.18633200,34.61065200,8629,8640,4321
-120.18633200,34.61065200,8629,8640,4322
-120.18633200,34.61065200,8629,8646,4324
-120.09381400,34.60698500,8630,8629,4315
-120.09381400,34.60698500,8630,8629,4316
-120.09381400,34.60698500,8630,8628,4317
-118.27112200,34.61173200,8636,8612,4318
-118.27112200,34.61173200,8636,8638,4319
-118.27112200,34.61173200,8636,8750,4376
-118.25864600,34.60795900,8638,8636,4319
-118.25864600,34.60795900,8638,8720,4360
-120.19005600,34.61205700,8640,8456,4320
-120.19005600,34.61205700,8640,8629,4321
-120.19005600,34.61205700,8640,8629,4322
-120.19005600,34.61205700,8640,8646,4323
-120.19005600,34.61205700,8640,8650,4326
-120.19005600,34.61205700,8640,8650,4327
-120.19003800,34.61212700,8646,8640,4323
-120.19003800,34.61212700,8646,8629,4324
-120.19003800,34.61212700,8646,8656,4329
-120.19003800,34.61212700,8646,8834,4417
-120.19029300,34.61214300,8650,8460,4325
-120.19029300,34.61214300,8650,8640,4326
-120.19029300,34.61214300,8650,8640,4327
-120.19029300,34.61214300,8650,8656,4328
-120.19029300,34.61214300,8650,8670,4335
-120.19029300,34.61214300,8650,8670,4336
-120.19026700,34.61221800,8656,8650,4328
-120.19026700,34.61221800,8656,8646,4329
-120.19026700,34.61221800,8656,8670,4337
-120.19026700,34.61221800,8656,8840,4420
-117.42471000,34.61588600,8660,8428,4330
-118.45146000,34.58752700,8661,8662,4331
-118.41396000,34.62202500,8662,8661,4331
-118.41396000,34.62202500,8662,8612,4332
-118.41396000,34.62202500,8662,8666,4333
-118.41221400,34.62358100,8666,8662,4333
-120.07077300,34.62372900,8668,8628,4334
-120.07077300,34.62372900,8668,8676,4338
-120.07077300,34.62372900,8668,8676,4339
-120.27783300,34.62905000,8670,8650,4335
-120.27783300,34.62905000,8670,8650,4336
-120.27783300,34.62905000,8670,8656,4337
-120.27783300,34.62905000,8670,8698,4386
-120.27783300,34.62905000,8670,8698,4387
-120.08101300,34.63370100,8676,8668,4338
-120.08101300,34.63370100,8676,8668,4339
-120.08101300,34.63370100,8676,8714,4357
-120.45797200,34.63902600,8679,8680,4340
-120.45797200,34.63902600,8679,8680,4341
-120.45797200,34.63902600,8679,8684,4342
-120.45797200,34.63902600,8679,8684,4343
-120.45797200,34.63902600,8679,8687,4346
-120.45797200,34.63902600,8679,8687,4347
-120.45797200,34.63902600,8679,9027,4514
-120.45797200,34.63902600,8679,9027,4515
-120.45796700,34.63891900,8680,8679,4340
-120.45796700,34.63891900,8680,8679,4341
-120.45796700,34.63891900,8680,8687,4344
-120.45796700,34.63891900,8680,8687,4345
-120.45796700,34.63891900,8680,8698,4351
-120.45796700,34.63891900,8680,8698,4352
-120.45784100,34.63902300,8684,8679,4342
-120.45784100,34.63902300,8684,8679,4343
-120.45784100,34.63902300,8684,8698,4349
-120.45784100,34.63902300,8684,8698,4350
-120.45784100,34.63902300,8684,8807,4404
-120.45784100,34.63902300,8684,8807,4405
-120.47530600,34.63913700,8687,8680,4344
-120.47530600,34.63913700,8687,8680,4345
-120.47530600,34.63913700,8687,8679,4346
-120.47530600,34.63913700,8687,8679,4347
-120.47530600,34.63913700,8687,8710,4355
-120.47530600,34.63913700,8687,8710,4356
-118.41306400,34.62365700,8695,8696,4348
-118.38097500,34.63946900,8696,8695,4348
-120.43589100,34.64131200,8698,8684,4349
-120.43589100,34.64131200,8698,8684,4350
-120.43589100,34.64131200,8698,8680,4351
-120.43589100,34.64131200,8698,8680,4352
-120.43589100,34.64131200,8698,8474,4353
-120.43589100,34.64131200,8698,8474,4354
-120.43589100,34.64131200,8698,8670,4386
-120.43589100,34.64131200,8698,8670,4387
-120.51945700,34.64503700,8710,8687,4355
-120.51945700,34.64503700,8710,8687,4356
-120.51945700,34.64503700,8710,8778,4389
-120.51945700,34.64503700,8710,8780,4390
-120.51945700,34.64503700,8710,8780,4391
-120.09067100,34.64514800,8714,8676,4357
-120.09067100,34.64514800,8714,8754,4377
-120.09067100,34.64514800,8714,8754,4378
-118.21751500,34.64558700,8715,8716,4358
-118.21751500,34.64558700,8715,8716,4359
-118.21751500,34.64558700,8715,8721,4361
-118.20735000,34.64556400,8716,8715,4358
-118.20735000,34.64556400,8716,8715,4359
-118.20735000,34.64556400,8716,8740,4374
-118.23606000,34.64560500,8720,8638,4360
-118.23606000,34.64560500,8720,8728,4364
-118.23606000,34.64560500,8720,8866,4434
-118.22900800,34.64561700,8721,8715,4361
-118.22900800,34.64561700,8721,8723,4362
-118.22900800,34.64561700,8721,8723,4363
-118.23005700,34.64562400,8723,8721,4362
-118.23005700,34.64562400,8723,8721,4363
-118.23005700,34.64562400,8723,8729,4365
-118.23363800,34.64563000,8728,8720,4364
-118.23363800,34.64563000,8728,8729,4366
-118.23363800,34.64563000,8728,8729,4367
-118.23174300,34.64562800,8729,8723,4365
-118.23174300,34.64562800,8729,8728,4366
-118.23174300,34.64562800,8729,8728,4367
-118.15307400,34.64571600,8735,8599,4368
-118.15307400,34.64571600,8735,8599,4369
-118.15307400,34.64571600,8735,8740,4371
-118.15307400,34.64571600,8735,8744,4372
-118.15307400,34.64571600,8735,8853,4427
-118.15307400,34.64571600,8735,8853,4428
-118.15341500,34.64572300,8740,8604,4370
-118.15341500,34.64572300,8740,8735,4371
-118.15341500,34.64572300,8740,8716,4374
-118.15341500,34.64572300,8740,8858,4429
-118.12831600,34.64591800,8744,8735,4372
-118.12831600,34.64591800,8744,8745,4373
-118.12831600,34.64591800,8744,8863,4432
-118.11427500,34.57953600,8745,8744,4373
-118.38078800,34.63954700,8749,8750,4375
-118.37665000,34.64885000,8750,8749,4375
-118.37665000,34.64885000,8750,8636,4376
-118.37665000,34.64885000,8750,8768,4384
-120.09399000,34.64899100,8754,8714,4377
-120.09399000,34.64899100,8754,8714,4378
-120.09399000,34.64899100,8754,8758,4379
-120.09528200,34.65052500,8758,8754,4379
-120.09528200,34.65052500,8758,8764,4382
-120.09528200,34.65052500,8758,8764,4383
-117.70223700,34.65341000,8760,8568,4380
-117.70223700,34.65341000,8760,8762,4381
-117.70223700,34.65341000,8760,8902,4451
-117.69319800,34.65340600,8762,8760,4381
-120.10250600,34.65904200,8764,8758,4382
-120.10250600,34.65904200,8764,8758,4383
-120.10250600,34.65904200,8764,8776,4388
-118.37730300,34.65965200,8768,8750,4384
-118.37730300,34.65965200,8768,8796,4398
-118.37730300,34.65965200,8768,8851,4426
-118.61623300,34.49737800,8769,8770,4385
-118.45936800,34.66102900,8770,8769,4385
-120.11042800,34.66570900,8776,8764,4388
-120.11042800,34.66570900,8776,8784,4392
-120.11042800,34.66570900,8776,8784,4393
-120.55433100,34.66613900,8778,8710,4389
-120.55433100,34.66613900,8778,8826,4413
-120.55433100,34.66613900,8778,8826,4414
-120.55432800,34.66629600,8780,8710,4390
-120.55432800,34.66629600,8780,8710,4391
-120.55432800,34.66629600,8780,8798,4399
-120.11375800,34.66757200,8784,8776,4392
-120.11375800,34.66757200,8784,8776,4393
-120.11375800,34.66757200,8784,8788,4394
-120.11375800,34.66757200,8784,8788,4395
-120.11375800,34.66757200,8784,8788,4396
-120.11375800,34.66757200,8784,8788,4397
-120.11640800,34.66780900,8788,8784,4394
-120.11640800,34.66780900,8788,8784,4395
-120.11640800,34.66780900,8788,8784,4396
-120.11640800,34.66780900,8788,8784,4397
-120.11640800,34.66780900,8788,8817,4410
-120.11640800,34.66780900,8788,8817,4411
-118.39542900,34.66847800,8796,8768,4398
-118.39542900,34.66847800,8796,8800,4400
-118.39542900,34.66847800,8796,8983,4492
-120.56094700,34.67062200,8798,8780,4399
-120.56094700,34.67062200,8798,8830,4415
-120.56094700,34.67062200,8798,8830,4416
-118.43899900,34.67444800,8800,8796,4400
-118.43942500,34.67458800,8801,8802,4401
-118.44703100,34.67735400,8802,8801,4401
-118.44709300,34.67736700,8803,8804,4402
-118.44709300,34.67736700,8803,8804,4403
-118.44763000,34.67748200,8804,8803,4402
-118.44763000,34.67748200,8804,8803,4403
-120.45582800,34.67836000,8807,8684,4404
-120.45582800,34.67836000,8807,8684,4405
-120.45582800,34.67836000,8807,9025,4513
-118.45894000,34.66154300,8811,8812,4406
-118.45211300,34.67900800,8812,8811,4406
-118.45211300,34.67900800,8812,8814,4407
-118.45211300,34.67900800,8812,8814,4408
-118.45211300,34.67900800,8812,9031,4516
-118.45211300,34.67900800,8812,9031,4517
-118.44773000,34.67750500,8814,8812,4407
-118.44773000,34.67750500,8814,8812,4408
-120.15527400,34.68135200,8817,8818,4409
-120.15527400,34.68135200,8817,8788,4410
-120.15527400,34.68135200,8817,8788,4411
-120.15527400,34.68135200,8817,8834,4418
-120.15527400,34.68135200,8817,8834,4419
-120.15986300,34.67273400,8818,8817,4409
-117.96966600,34.68290000,8824,8570,4412
-120.58612700,34.68412300,8826,8778,4413
-120.58612700,34.68412300,8826,8778,4414
-120.58614500,34.68423400,8830,8798,4415
-120.58614500,34.68423400,8830,8798,4416
-120.15756200,34.68785300,8834,8646,4417
-120.15756200,34.68785300,8834,8817,4418
-120.15756200,34.68785300,8834,8817,4419
-120.15756200,34.68785300,8834,8840,4421
-120.15756200,34.68785300,8834,8840,4422
-120.15756200,34.68785300,8834,9016,4509
-120.15782300,34.68788600,8840,8656,4420
-120.15782300,34.68788600,8840,8834,4421
-120.15782300,34.68788600,8840,8834,4422
-120.15782300,34.68788600,8840,8846,4423
-120.15782300,34.68788600,8840,8846,4424
-120.15782300,34.68788600,8840,9010,4507
-120.15816400,34.68793900,8846,8840,4423
-120.15816400,34.68793900,8846,8840,4424
-120.15816400,34.68793900,8846,8850,4425
-120.15871300,34.68797700,8850,8846,4425
-118.32422300,34.68921300,8851,8768,4426
-118.32422300,34.68921300,8851,8866,4433
-118.32422300,34.68921300,8851,8920,4461
-118.16940800,34.68935300,8853,8735,4427
-118.16940800,34.68935300,8853,8735,4428
-118.16940800,34.68935300,8853,8858,4430
-118.16940800,34.68935300,8853,8863,4435
-118.16940800,34.68935300,8853,8880,4441
-118.16940800,34.68935300,8853,8880,4442
-118.16979500,34.68935600,8858,8740,4429
-118.16979500,34.68935600,8858,8853,4430
-118.16979500,34.68935600,8858,8861,4431
-118.16979500,34.68935600,8858,8878,4439
-118.20531000,34.68935300,8861,8858,4431
-118.20531000,34.68935300,8861,8871,4436
-118.20531000,34.68935300,8861,8878,4443
-118.13539400,34.68936000,8863,8744,4432
-118.13539400,34.68936000,8863,8853,4435
-118.13539400,34.68936000,8863,8876,4438
-118.13539400,34.68936000,8863,8887,4444
-118.23659100,34.68937300,8866,8851,4433
-118.23659100,34.68937300,8866,8720,4434
-118.23659100,34.68937300,8866,8874,4437
-118.23659100,34.68937300,8866,8938,4469
-118.21907800,34.68941800,8871,8861,4436
-118.21912400,34.68941800,8874,8866,4437
-118.13251300,34.68946600,8876,8863,4438
-118.13251300,34.68946600,8876,8887,4445
-118.13251300,34.68946600,8876,8894,4447
-118.16982800,34.68948300,8878,8858,4439
-118.16982800,34.68948300,8878,8880,4440
-118.16982800,34.68948300,8878,8861,4443
-118.16982800,34.68948300,8878,8934,4467
-118.16944500,34.68948300,8880,8878,4440
-118.16944500,34.68948300,8880,8853,4441
-118.16944500,34.68948300,8880,8853,4442
-118.16944500,34.68948300,8880,8887,4446
-118.16944500,34.68948300,8880,8929,4465
-118.16944500,34.68948300,8880,8929,4466
-118.13545600,34.68952600,8887,8863,4444
-118.13545600,34.68952600,8887,8876,4445
-118.13545600,34.68952600,8887,8880,4446
-118.13545600,34.68952600,8887,8926,4464
-118.09474500,34.68961900,8894,8876,4447
-118.11707400,34.68960600,8895,8896,4448
-118.12076000,34.68969000,8896,8895,4448
-118.09469200,34.68962000,8897,8898,4449
-118.08585200,34.68976100,8898,8897,4449
-117.82719400,34.68983300,8900,8574,4450
-117.82719400,34.68983300,8900,8907,4454
-117.82719400,34.68983300,8900,8902,4458
-117.70228800,34.68994100,8902,8760,4451
-117.70228800,34.68994100,8902,8900,4458
-118.04078300,34.59466800,8903,8904,4452
-118.04120100,34.68995700,8904,8903,4452
-118.04120100,34.68995700,8904,8905,4453
-118.04120100,34.68995700,8904,8910,4457
-118.04120100,34.68995700,8904,8970,4485
-118.08576100,34.68975800,8905,8904,4453
-117.92523800,34.69002400,8907,8900,4454
-117.96966600,34.68294100,8909,8910,4455
-117.96970500,34.69027700,8910,8909,4455
-117.96970500,34.69027700,8910,8912,4456
-117.96970500,34.69027700,8910,8904,4457
-117.96970500,34.69027700,8910,8918,4459
-117.92529500,34.69002400,8912,8910,4456
-117.96973200,34.69210100,8918,8910,4459
-118.34189200,34.70378100,8919,8920,4460
-118.34189200,34.70378100,8919,8979,4490
-118.34189200,34.70378100,8919,8979,4491
-118.32427300,34.70383900,8920,8919,4460
-118.32427300,34.70383900,8920,8851,4461
-118.32427300,34.70383900,8920,8924,4462
-118.32427300,34.70383900,8920,9043,4522
-118.29814700,34.70379700,8924,8920,4462
-118.13916400,34.70393200,8925,8926,4463
-118.13780800,34.70395100,8926,8925,4463
-118.13780800,34.70395100,8926,8887,4464
-118.13780800,34.70395100,8926,8964,4482
-118.13780800,34.70395100,8926,8987,4494
-118.16987600,34.70399400,8929,8880,4465
-118.16987600,34.70399400,8929,8880,4466
-118.16987600,34.70399400,8929,8934,4468
-118.16987600,34.70399400,8929,8942,4471
-118.16987600,34.70399400,8929,8951,4477
-118.16987600,34.70399400,8929,8951,4478
-118.17022500,34.70399800,8934,8878,4467
-118.17022500,34.70399800,8934,8929,4468
-118.17022500,34.70399800,8934,8939,4470
-118.17022500,34.70399800,8934,8950,4475
-118.23667000,34.70400500,8938,8866,4469
-118.23667000,34.70400500,8938,8945,4473
-118.23667000,34.70400500,8938,8947,4480
-118.23667000,34.70400500,8938,9077,4540
-118.17480900,34.70397300,8939,8934,4470
-118.15797000,34.70401000,8942,8929,4471
-118.15797000,34.70401000,8942,8944,4472
-118.15797000,34.70401000,8942,8951,4479
-118.13928000,34.70393500,8944,8942,4472
-118.29806100,34.70379700,8945,8938,4473
-118.18630700,34.70408600,8947,8948,4474
-118.18630700,34.70408600,8947,8938,4480
-118.18630700,34.70408600,8947,8950,4481
-118.17497200,34.70398400,8948,8947,4474
-118.17023300,34.70410800,8950,8934,4475
-118.17023300,34.70410800,8950,8951,4476
-118.17023300,34.70410800,8950,8947,4481
-118.17023300,34.70410800,8950,9081,4542
-118.16987800,34.70411000,8951,8950,4476
-118.16987800,34.70411000,8951,8929,4477
-118.16987800,34.70411000,8951,8929,4478
-118.16987800,34.70411000,8951,8942,4479
-118.16987800,34.70411000,8951,9085,4544
-118.16987800,34.70411000,8951,9085,4545
-118.10625900,34.70421400,8964,8926,4482
-118.10595600,34.70421500,8965,8966,4483
-118.08598000,34.70430900,8966,8965,4483
-118.08590800,34.70430900,8967,8968,4484
-118.07928800,34.70437600,8968,8967,4484
-118.04124600,34.70449900,8970,8904,4485
-118.04124600,34.70449900,8970,8971,4486
-118.04124600,34.70449900,8970,8974,4487
-118.04124600,34.70449900,8970,8990,4495
-118.07925800,34.70437800,8971,8970,4486
-118.02356100,34.70459100,8974,8970,4487
-117.96973100,34.69213600,8975,8976,4488
-117.96970700,34.70493800,8976,8975,4488
-117.96970700,34.70493800,8976,8977,4489
-117.96970700,34.70493800,8976,8996,4499
-118.02345300,34.70459200,8977,8976,4489
-118.34221200,34.71028700,8979,8919,4490
-118.34221200,34.71028700,8979,8919,4491
-118.34221200,34.71028700,8979,8983,4493
-118.35152600,34.71348900,8983,8796,4492
-118.35152600,34.71348900,8983,8979,4493
-118.35152600,34.71348900,8983,9003,4502
-118.13982800,34.71823100,8987,8926,4494
-118.13982800,34.71823100,8987,8991,4496
-118.13982800,34.71823100,8987,8991,4497
-118.04116200,34.71910200,8990,8970,4495
-118.04116200,34.71910200,8990,8996,4498
-118.13997600,34.71911300,8991,8987,4496
-118.13997600,34.71911300,8991,8987,4497
-118.13997600,34.71911300,8991,9091,4547
-117.96972200,34.71971000,8996,8990,4498
-117.96972200,34.71971000,8996,8976,4499
-117.96972200,34.71971000,8996,9000,4500
-117.91629700,34.71948400,9000,8996,4500
-120.54908300,34.72054500,9001,9002,4501
-120.55103800,34.71950900,9002,9001,4501
-118.42561400,34.73822000,9003,8983,4502
-118.42561400,34.73822000,9003,9005,4503
-118.42561400,34.73822000,9003,9005,4504
-118.46608300,34.73937700,9005,9003,4503
-118.46608300,34.73937700,9005,9003,4504
-118.46608300,34.73937700,9005,9019,4510
-120.27199500,34.74223100,9009,9010,4505
-120.27199500,34.74223100,9009,9010,4506
-120.27199500,34.74223100,9009,9036,4520
-120.27093200,34.74250400,9010,9009,4505
-120.27093200,34.74250400,9010,9009,4506
-120.27093200,34.74250400,9010,8840,4507
-120.27093200,34.74250400,9010,9016,4508
-120.27093200,34.74250400,9010,9354,4677
-120.27068100,34.74257600,9016,9010,4508
-120.27068100,34.74257600,9016,8834,4509
-120.27068100,34.74257600,9016,9352,4676
-118.46643000,34.74562500,9019,9005,4510
-118.46643000,34.74562500,9019,9021,4511
-118.46643000,34.74562500,9019,9021,4512
-118.48639000,34.74786100,9021,9019,4511
-118.48639000,34.74786100,9021,9019,4512
-118.48639000,34.74786100,9021,9041,4521
-120.52042900,34.75085300,9025,8807,4513
-120.52042900,34.75085300,9025,9105,4553
-120.52042900,34.75085300,9025,9105,4554
-120.52064500,34.75087700,9027,8679,4514
-120.52064500,34.75087700,9027,8679,4515
-118.71271500,34.74463200,9031,8812,4516
-118.71271500,34.74463200,9031,8812,4517
-118.71271500,34.74463200,9031,9050,4525
-120.36983300,34.75511600,9035,9036,4518
-120.36983300,34.75511600,9035,9036,4519
-120.36983300,34.75511600,9035,9052,4526
-120.35117200,34.75549300,9036,9035,4518
-120.35117200,34.75549300,9036,9035,4519
-120.35117200,34.75549300,9036,9009,4520
-118.51000300,34.76048400,9041,9021,4521
-118.51000300,34.76048400,9041,9045,4523
-118.51000300,34.76048400,9041,9045,4524
-118.32541400,34.76154500,9043,8920,4522
-118.55650200,34.76375200,9045,9041,4523
-118.55650200,34.76375200,9045,9041,4524
-118.55650200,34.76375200,9045,9057,4529
-118.73295300,34.76492700,9050,9031,4525
-118.73295300,34.76492700,9050,9055,4528
-118.73295300,34.76492700,9050,9098,4549
-120.42798000,34.77009300,9052,9035,4526
-120.42798000,34.77009300,9052,9105,4555
-120.42798000,34.77009300,9052,9111,4558
-114.59599000,34.77027000,9054,7122,4527
-114.59599000,34.77027000,9054,9152,4576
-114.59599000,34.77027000,9054,9152,4577
-118.79058900,34.76364300,9055,9050,4528
-118.56260600,34.77454700,9057,9045,4529
-118.56260600,34.77454700,9057,9060,4530
-118.56260600,34.77454700,9057,9060,4531
-118.56260600,34.77454700,9057,9065,4533
-118.54571400,34.77458600,9060,9057,4530
-118.54571400,34.77458600,9060,9057,4531
-118.54554600,34.77458600,9063,9064,4532
-118.39635000,34.77549100,9064,9063,4532
-118.59881900,34.77572400,9065,9057,4533
-118.39623700,34.77549100,9067,9068,4534
-118.39623700,34.77549100,9067,9068,4535
-118.32557600,34.77602800,9068,9067,4534
-118.32557600,34.77602800,9068,9067,4535
-118.32557600,34.77602800,9068,9072,4536
-118.32557600,34.77602800,9068,9074,4537
-118.32557600,34.77602800,9068,9074,4538
-118.32541500,34.76164900,9072,9068,4536
-118.28580300,34.77643300,9074,9068,4537
-118.28580300,34.77643300,9074,9068,4538
