JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL,HEURISTIC
6336,216438,4,5,6,12393,12671,0.224299065,4.,0.7085062791660878
6354,216439,7,7,7,12386,12704,0.429906542,7.,0.7072586292117373
6490,216440,7,8,7,12722,12980,0.38317757,7.,0.6955409638815012
6490,216441,6,8,6,12722,12980,0.38317757,6.,0.7274265806825764
6492,216442,7,8,7,12980,12984,0.088785047,7.,0.3832246682659639
6483,216443,N,N,N,12869,12966,0.303738318,0,0
6352,216445,7,7,8,12395,12704,0.186915888,7.,0.5003913973850594
6779,216452,7,8,7,13334,13558,0,7.,0.3385796515509009
6779,216453,7,7,7,13334,13558,0,7.,0.3385796515509009
6354,216471,4,7,6,12386,12704,0.429906542,4.,0.8597697580857334
6226,216479,6,7,7,12449,12451,0,6.,0.37046526835197613
6497,216482,4,7,7,12984,12994,0,4.,0.49109078042489707
6575,216486,7,6,6,13005,13150,0,6.,0.37046526835197613
6347,216492,4,7,7,12690,12694,0,4.,0.49109078042489707
6540,216493,4,7,7,12690,13080,0.168224299,4.,0.6256655506345369
6540,216495,5,7,6,12690,13080,0.168224299,5.,0.5540491612541094
6540,216500,4,7,7,12690,13080,0.168224299,4.,0.6256655506345369
6490,216550,4,7,7,12722,12980,0.38317757,4.,0.8480520927554973
6348,216564,7,7,7,12214,12696,0.551401869,7.,0.7174958731021529
6064,216565,7,7,6,12127,12128,0.355140187,6.,0.715994458193226
6064,216566,7,7,6,12127,12128,0.355140187,6.,0.715994458193226
6064,216567,7,7,5,12127,12128,0.355140187,5.,0.7650035808857195
6064,216568,4,7,7,12127,12128,0.355140187,4.,0.836619970266147
6064,216569,7,7,7,12127,12128,0.355140187,7.,0.6841088413921509
6064,216570,7,7,7,12127,12128,0.355140187,7.,0.6841088413921509
6064,216571,4,7,7,12127,12128,0.355140187,4.,0.836619970266147
5447,216572,2,5,6,10884,10890,0.196261682,2.,0.7904441879976221
5441,216573,6,7,7,10844,10882,0.373831776,6.,0.724063094514587
6156,216574,N,N,N,12127,12312,0,0,0
5442,216575,7,7,7,10678,10884,0.196261682,7.,0.514352486574785
6191,216576,4,5,7,12320,12382,0.186915888,4.,0.6529025262590555
6191,216577,7,7,7,12320,12382,0.186915888,7.,0.5003913973850594
6193,216578,7,7,7,12169,12386,0.420560748,7.,0.7054765209482
6160,216579,7,7,7,12173,12320,0.158878505,7.,0.4601226953539723
6193,216580,7,7,7,12169,12386,0.420560748,7.,0.7054765209482
6193,216581,7,7,7,12169,12386,0.420560748,7.,0.7054765209482
6160,216582,6,7,7,12173,12320,0.158878505,6.,0.4920083121550476
6193,216583,7,7,7,12169,12386,0.420560748,7.,0.7054765209482
6160,216584,4,8,7,12173,12320,0.158878505,4.,0.6126338242279684
6193,216585,7,7,7,12169,12386,0.420560748,7.,0.7054765209482
6084,216586,6,7,7,12085,12164,0.065420561,6.,0.3984963724786952
6160,216589,7,7,7,12173,12320,0.158878505,7.,0.4601226953539723
6193,216590,4,7,7,12169,12386,0.420560748,4.,0.8579876498221961
6160,216591,7,7,7,12173,12320,0.158878505,7.,0.4601226953539723
6084,216592,6,7,7,12085,12164,0.065420561,6.,0.3984963724786952
6193,216593,4,8,7,12169,12386,0.420560748,4.,0.8579876498221961
6160,216594,4,8,7,12173,12320,0.158878505,4.,0.6126338242279684
6193,216595,7,6,7,12169,12386,0.420560748,6.,0.7373621377492752
6160,216596,7,8,7,12173,12320,0.158878505,7.,0.4601226953539723
6160,216597,4,6,7,12173,12320,0.158878505,4.,0.6126338242279684
6193,216598,4,6,7,12169,12386,0.420560748,4.,0.8579876498221961
5402,216599,4,8,7,10682,10804,0.294392523,4.,0.7941882829551183
5567,216600,7,7,6,10810,11132,0.336448598,6.,0.7058369655507608
5567,216601,7,7,7,10810,11132,0.336448598,7.,0.6739513487496855
5491,216603,5,7,6,10931,10981,0.331775701,5.,0.7519377380924436
5566,216604,6,7,7,11128,11132,0.317757009,6.,0.693231694449423
5599,216605,7,7,6,11128,11194,0.495327103,6.,0.7467273553738947
5823,216606,7,8,5,11275,11644,0.481308411,5.,0.794654675915044
5825,216607,7,8,6,11208,11648,0.476635514,6.,0.7452329305439436
5823,216608,7,7,7,11275,11644,0.481308411,7.,0.7137599364214754
5825,216609,7,7,7,11208,11648,0.476635514,7.,0.7133473137428683
5824,216610,7,7,6,11644,11648,0.186915888,6.,0.5322770141861346
5466,216611,7,7,7,10804,10931,0.331775701,7.,0.671042998598875
5567,216612,7,7,7,10810,11132,0.336448598,7.,0.6739513487496855
5606,216613,6,7,7,11132,11208,0.397196262,6.,0.7317526421807918
5606,216614,6,7,7,11132,11208,0.397196262,6.,0.7317526421807918
5565,216615,7,7,7,10981,11128,0.397196262,7.,0.6998670253797167
5567,216616,7,7,7,10810,11132,0.336448598,7.,0.6739513487496855
5567,216617,4,7,7,10810,11132,0.336448598,4.,0.8264624776236816
5466,216618,7,7,7,10804,10931,0.331775701,7.,0.671042998598875
5572,216619,2,8,7,11138,11144,0.355140187,2.,0.9602005428149878
5823,216620,7,7,7,11275,11644,0.481308411,7.,0.7137599364214754
5825,216621,6,7,7,11208,11648,0.476635514,6.,0.7452329305439436
6107,216622,7,8,7,11664,12214,0.252336449,7.,0.594605677787713
5466,216623,7,7,7,10804,10931,0.331775701,7.,0.671042998598875
5567,216624,7,7,7,10810,11132,0.336448598,7.,0.6739513487496855
5823,216625,6,7,7,11275,11644,0.481308411,6.,0.7456455532225506
5825,216626,6,7,7,11208,11648,0.476635514,6.,0.7452329305439436
6160,216627,7,8,7,12173,12320,0.158878505,7.,0.4601226953539723
6081,216628,7,6,7,12120,12158,0.130841121,6.,0.4564098707094079
6085,216629,7,8,7,12136,12169,0.228971963,7.,0.5627257527121163
6085,216630,7,6,7,12136,12169,0.228971963,6.,0.5946113695131916
6081,216631,5,7,7,12120,12158,0.130841121,5.,0.5054189934019013
6084,216632,6,8,7,12085,12164,0.065420561,6.,0.3984963724786952
6097,216633,7,8,7,12173,12193,0.042056075,7.,0.35388779250546865
6097,216634,6,8,7,12173,12193,0.042056075,6.,0.38577340930654386
6097,216635,5,8,7,12173,12193,0.042056075,5.,0.43478253199903727
6091,216636,6,8,7,12164,12182,0.070093458,6.,0.4014868041232884
6091,216637,6,8,7,12164,12182,0.070093458,6.,0.4014868041232884
6097,216638,6,8,7,12173,12193,0.042056075,6.,0.38577340930654386
6097,216639,6,8,7,12173,12193,0.042056075,6.,0.38577340930654386
6091,216640,6,8,7,12164,12182,0.070093458,6.,0.4014868041232884
6091,216641,6,6,7,12164,12182,0.070093458,6.,0.4014868041232884
6097,216642,6,8,7,12173,12193,0.042056075,6.,0.38577340930654386
6091,216643,7,8,7,12164,12182,0.070093458,7.,0.36960118732221314
6097,216644,7,8,7,12173,12193,0.042056075,7.,0.35388779250546865
6091,216645,7,8,7,12164,12182,0.070093458,7.,0.36960118732221314
5811,216646,7,8,7,11216,11622,0.303738318,7.,0.6500930299024209
5945,216647,6,7,6,11624,11890,0.387850467,6.,0.7289594332799183
5983,216648,7,7,7,11890,11966,0.387850467,7.,0.6970738164788431
5983,216649,6,7,7,11890,11966,0.387850467,6.,0.7289594332799183
5812,216650,4,8,7,11138,11624,0.261682243,4.,0.7588328068255502
6084,216651,7,7,7,12085,12164,0.065420561,7.,0.36661075567761997
6085,216652,6,8,7,12136,12169,0.228971963,6.,0.5946113695131916
6085,216653,7,8,7,12136,12169,0.228971963,7.,0.5627257527121163
6085,216654,7,8,7,12136,12169,0.228971963,7.,0.5627257527121163
6079,216655,7,8,7,12136,12158,0.271028037,7.,0.6173470849265613
6160,216656,4,8,7,12173,12320,0.158878505,4.,0.6126338242279684
5466,216657,7,7,7,10804,10931,0.331775701,7.,0.671042998598875
5567,216658,7,7,7,10810,11132,0.336448598,7.,0.6739513487496855
6091,216659,7,8,7,12164,12182,0.070093458,7.,0.36960118732221314
6091,216660,7,8,7,12164,12182,0.070093458,7.,0.36960118732221314
6091,216661,N,N,N,12164,12182,0.070093458,0,0
5447,216662,4,7,7,10884,10890,0.196261682,4.,0.6668636154487813
5465,216663,N,N,N,10922,10930,0.420560748,0,0
6085,216664,7,8,7,12136,12169,0.228971963,7.,0.5627257527121163
6079,216665,6,8,7,12136,12158,0.271028037,6.,0.6492327017276365
6079,216666,7,8,7,12136,12158,0.271028037,7.,0.6173470849265613
6193,216769,6,7,6,12169,12386,0.420560748,6.,0.7373621377492752
6073,216782,7,7,6,12145,12146,0,6.,0.37046526835197613
5576,216785,6,7,7,10650,11152,0.514018692,6.,0.7478639381174952
5576,216786,7,7,7,10650,11152,0.514018692,7.,0.71597832131642
5762,216787,6,7,7,11238,11524,0.252336449,6.,0.6264912945887882
5760,216788,5,7,7,11238,11519,0.074766355,5.,0.45364766521022554
5760,216789,7,7,7,11238,11519,0.074766355,7.,0.37275292571665686
5762,216790,4,7,6,11238,11524,0.252336449,4.,0.7471168066617091
5762,216791,5,7,7,11238,11524,0.252336449,5.,0.6755004172812816
